knot	cm/day	4444800	0	
knot	ft/hr	6076.115486	0	
knot	ft/s	1.687809857	0	
knot	in/day	1749921.26	0	
knot	in/hr	72913.38583	0	
knot	knot	1	0	
knot	kph	1.852	0	
knot	m/hr	1852	0	
knot	m/s	0.514444444	0	
knot	mm/day	44448000	0	
knot	mm/hr	1852000	0	
knot	mph	1.150779448	0	
kph	cm/day	2400000	0	
kph	ft/hr	3280.839895	0	
kph	ft/s	0.911344415	0	
kph	in/day	944881.8898	0	
kph	in/hr	39370.07874	0	
kph	knot	0.539956803	0	
kph	kph	1	0	
kph	m/hr	1000	0	
kph	m/s	0.277777778	0	
kph	mm/day	24000000	0	
kph	mm/hr	1000000	0	
kph	mph	0.621371192	0	
langley	J/m2	41840	0	
langley	langley	1	0	
langley/min	W/m2	697.3333333	0	
langley/min	langley/min	1	0	
lb	N	4.448221615	0	
lb	lb	1	0	
lbm	g	453.59237	0	
lbm	kg	0.45359237	0	
lbm	lbm	1	0	
lbm	mg	453592.37	0	
lbm	ton	0.0005	0	
lbm	tonne	0.000453592	0	
lbm	ug	453592370	0	
lbm/ft3	g/m3	16018.46337	0	
lbm/ft3	lbm/ft3	1	0	
acre	1000 m2	4.046856422	0	
acre	acre	1	0	
acre	cm2	40468564.22	0	
acre	ft2	43560	0	
acre	ha	0.404685642	0	
acre	km2	0.004046856	0	
acre	m2	4046.856422	0	
acre	mile2	0.0015625	0	
ampere	ampere	1	0	
bar	bar	1	0	
bar	in-hg	29.52998016	0	
bar	kPa	100	0	
bar	mb	1000	0	
bar	mm-hg	750.061505	0	
bar	psi	14.50377439	0	
cal	GWh	1.16222E-12	0	
cal	J	4.184	0	
cal	MJ	0.000004184	0	
cal	MWh	1.16222E-09	0	
cal	TWh	1.16222E-15	0	
cal	Wh	0.001162222	0	
cal	cal	1	0	
cal	kWh	1.16222E-06	0	
cfs	KAF/mon	0.060371901	0	
cfs	cfs	1	0	
cfs	cms	0.028316847	0	
cfs	gpm	448.8311432	0	
cfs	kcfs	0.001	0	
cfs	kcms	2.83168E-05	0	
cfs	mcm/mon	0.074467643	0	
cfs	mgd	0.646316846	0	
cfs/mi2	cfs/mi2	1	0	
cfs/mi2	cms/km2	0.010933196	0	
cm	cm	1	0	
cm	ft	0.032808399	0	
cm	ftUS	0.032808333	0	
cm	in	0.393700787	0	
cm	km	0.00001	0	
cm	m	0.01	0	
cm	mi	6.21371E-06	0	
cm	mm	10	0	
cm/day	cm/day	1	0	
cm/day	ft/hr	0.001367017	0	
cm/day	ft/s	3.79727E-07	0	
cm/day	in/day	0.393700787	0	
cm/day	in/hr	0.016404199	0	
cm/day	knot	2.24982E-07	0	
cm/day	kph	4.16667E-07	0	
cm/day	m/hr	0.000416667	0	
cm/day	m/s	1.15741E-07	0	
cm/day	mm/day	10	0	
cm/day	mm/hr	0.416666667	0	
cm/day	mph	2.58905E-07	0	
ftUS	cm	30.48006096	0	
ftUS	ft	1.000002	0	
ftUS	ftUS	1	0	
ftUS	in	12.000024	0	
ftUS	km	0.000304801	0	
ftUS	m	0.30480061	0	
ftUS	mi	0.000189394	0	
ftUS	mm	304.8006096	0	
g	g	1	0	
g	kg	0.001	0	
g	lbm	0.002204623	0	
g	mg	1000	0	
g	ton	1.10231E-06	0	
g	tonne	0.000001	0	
g	ug	1000000	0	
g/l	g/l	1	0	
g/l	gm/cm3	0.001	0	
g/l	mg/l	1000	0	
g/l	ppm	1000	0	
g/l	ug/l	1000000	0	
g/m3	g/m3	1	0	
g/m3	lbm/ft3	6.2428E-05	0	
gal	1000 m3	3.78541E-06	0	
gal	ac-ft	3.06888E-06	0	
gal	dsf	1.54723E-06	0	
gal	ft3	0.133680563	0	
gal	gal	1	0	
gal	kaf	3.06888E-09	0	
gal	kdsf	1.54723E-09	0	
gal	kgal	0.001	0	
gal	km3	3.78541E-12	0	
gal	m3	0.003785412	0	
gal	mcm	3.78541E-09	0	
gal	mgal	0.000001	0	
gal	mile3	9.08169E-13	0	
gm/cm3	g/l	1000	0	
gm/cm3	gm/cm3	1	0	
gm/cm3	mg/l	1000000	0	
gm/cm3	ppm	1000000	0	
gm/cm3	ug/l	1000000000	0	
gpm	KAF/mon	0.000134509	0	
gpm	cfs	0.002228009	0	
gpm	cms	6.30902E-05	0	
gpm	gpm	1	0	
gpm	kcfs	2.22801E-06	0	
gpm	kcms	6.30902E-08	0	
gpm	mcm/mon	0.000165915	0	
gpm	mgd	0.00144	0	
ha	1000 m2	10	0	
ha	acre	2.471053815	0	
ha	cm2	100000000	0	
ha	ft2	107639.1042	0	
ha	ha	1	0	
ha	km2	0.01	0	
ha	m2	10000	0	
ha	mile2	0.003861022	0	
hr	day	0.041666667	0	
hr	hr	1	0	
hr	min	60	0	
hr	sec	3600	0	
in	cm	2.54	0	
in	ft	0.083333333	0	
in	ftUS	0.083333167	0	
in	in	1	0	
in	km	0.0000254	0	
in	m	0.0254	0	
in	mi	1.57828E-05	0	
in	mm	25.4	0	
in-hg	bar	0.03386389	0	
in-hg	in-hg	1	0	
in-hg	kPa	3.386389	0	
in-hg	mb	33.86389	0	
in-hg	mm-hg	25.4	0	
in-hg	psi	0.491154221	0	
in/day	cm/day	2.54	0	
in/day	ft/hr	0.003472222	0	
in/day	ft/s	9.64506E-07	0	
in/day	in/day	1	0	
in/day	in/hr	0.041666667	0	
in/day	knot	5.71454E-07	0	
in/day	kph	1.05833E-06	0	
in/day	m/hr	0.001058333	0	
in/day	m/s	2.93981E-07	0	
in/day	mm/day	25.4	0	
in/day	mm/hr	1.058333333	0	
in/day	mph	6.57618E-07	0	
in/deg-day	in/deg-day	1	0	
in/deg-day	mm/deg-day	45.72	0	
in/hr	cm/day	60.96	0	
in/hr	ft/hr	0.083333333	0	
in/hr	ft/s	2.31481E-05	0	
in/hr	in/day	24	0	
in/hr	in/hr	1	0	
in/hr	knot	1.37149E-05	0	
in/hr	kph	0.0000254	0	
in/hr	m/hr	0.0254	0	
in/hr	m/s	7.05556E-06	0	
in/hr	mm/day	609.6	0	
in/hr	mm/hr	25.4	0	
in/hr	mph	1.57828E-05	0	
k$	$	1000	0	
k$	k$	1	0	
kHz	B			ARG1 1.0E+3 * 2 ^ 1000 /
kHz	Hz	1000	0	
kHz	MHz	0.001	0	
kHz	kHz	1	0	
kPa	bar	0.01	0	
kPa	in-hg	0.295299802	0	
kPa	kPa	1	0	
kPa	mb	10	0	
kPa	mm-hg	7.50061505	0	
kPa	psi	0.145037744	0	
kW	GW	0.000001	0	
kW	MW	0.001	0	
kW	TW	0.000000001	0	
kW	W	1000	0	
kW	kW	1	0	
kWh	GWh	0.000001	0	
kWh	J	3600000	0	
kWh	MJ	3.6	0	
kWh	MWh	0.001	0	
kWh	TWh	0.000000001	0	
kWh	Wh	1000	0	
kWh	cal	860420.6501	0	
kWh	kWh	1	0	
kaf	1000 m3	1233.481838	0	
kaf	ac-ft	1000	0	
kaf	dsf	504.1666667	0	
kaf	ft3	43560000	0	
kaf	gal	325851410	0	
kaf	kaf	1	0	
kaf	kdsf	0.504166667	0	
kaf	kgal	325851.41	0	
kaf	km3	0.001233482	0	
kaf	m3	1233481.838	0	
kaf	mcm	1.233481838	0	
kaf	mgal	325.85141	0	
kaf	mile3	0.000295928	0	
kcfs	KAF/mon	60.37190083	0	
kcfs	cfs	1000	0	
kcfs	cms	28.31684659	0	
kcfs	gpm	448831.1432	0	
kcfs	kcfs	1	0	
kcfs	kcms	0.028316847	0	
kcfs	mcm/mon	74.46764317	0	
kcfs	mgd	646.3168462	0	
kcms	KAF/mon	2132.013557	0	
kcms	cfs	35314.66672	0	
kcms	cms	1000	0	
kcms	gpm	15850322.24	0	
kcms	kcfs	35.31466672	0	
kcms	kcms	1	0	
kcms	mcm/mon	2629.8	0	
kcms	mgd	22824.46402	0	
kdsf	1000 m3	2446.575546	0	
kdsf	ac-ft	1983.471074	0	
kdsf	dsf	1000	0	
kdsf	ft3	86400000	0	
kdsf	gal	646316846.2	0	
kdsf	kaf	1.983471074	0	
kdsf	kdsf	1	0	
kdsf	kgal	646316.8462	0	
kdsf	km3	0.002446576	0	
kdsf	m3	2446575.546	0	
kdsf	mcm	2.446575546	0	
kdsf	mgal	646.3168462	0	
kdsf	mile3	0.000586965	0	
kg	g	1000	0	
kg	kg	1	0	
kg	lbm	2.204622622	0	
kg	mg	1000000	0	
kg	ton	0.001102311	0	
kg	tonne	0.001	0	
kg	ug	1000000000	0	
kgal	1000 m3	0.003785412	0	
kgal	ac-ft	0.003068883	0	
kgal	dsf	0.001547229	0	
kgal	ft3	133.6805632	0	
kgal	gal	1000	0	
kgal	kaf	3.06888E-06	0	
kgal	kdsf	1.54723E-06	0	
kgal	kgal	1	0	
kgal	km3	3.78541E-09	0	
kgal	m3	3.785412	0	
kgal	mcm	3.78541E-06	0	
kgal	mgal	0.001	0	
kgal	mile3	9.08169E-10	0	
m	cm	100	0	
m	ft	3.280839895	0	
m	ftUS	3.280833333	0	
m	in	39.37007874	0	
m	km	0.001	0	
m	m	1	0	
m	mi	0.000621371	0	
m	mm	1000	0	
m/hr	cm/day	2400	0	
m/hr	ft/hr	3.280839895	0	
m/hr	ft/s	0.000911344	0	
m/hr	in/day	944.8818898	0	
m/hr	in/hr	39.37007874	0	
m/hr	knot	0.000539957	0	
m/hr	kph	0.001	0	
m/hr	m/hr	1	0	
m/hr	m/s	0.000277778	0	
m/hr	mm/day	24000	0	
